pollution_de_l_air,titre,date_de_publication,publié_dans,publié_dansLabel
http://www.wikidata.org/entity/Q70969032,Decreases in VC and FEV1 with time: indicators for effects of smoking and air pollution,1981-01-01T00:00:00Z,http://www.wikidata.org/entity/Q27709937,Bulletin europeen de physiopathologie respiratoire
http://www.wikidata.org/entity/Q70995278,Air pollution and obstructive respiratory disease in children,1970-02-01T00:00:00Z,http://www.wikidata.org/entity/Q27712362,New York State Journal of Medicine
http://www.wikidata.org/entity/Q70999772,[Control of microbial air pollution in the operating room. II. Reconstruction experiments to verify the effect of aerosol distribution of an iodophor mixture],1981-11-01T00:00:00Z,http://www.wikidata.org/entity/Q20164692,Q20164692
http://www.wikidata.org/entity/Q71027547,What the physician should know about air pollution,1981-11-01T00:00:00Z,http://www.wikidata.org/entity/Q26839740,Annals of allergy
http://www.wikidata.org/entity/Q71038711,[Synthesis of a comprehensive index of atmospheric air pollution],1983-06-01T00:00:00Z,http://www.wikidata.org/entity/Q27711004,Gigiena i sanitariia
http://www.wikidata.org/entity/Q71039240,[The clinical application of the closing volume: III. Air pollution and small airways (author's transl)],1981-04-01T00:00:00Z,http://www.wikidata.org/entity/Q27710409,Zhonghua jie he he hu xi xi ji bing za zhi = Chinese journal of tuberculosis and respiratory diseases
http://www.wikidata.org/entity/Q71042020,[Comparative hygienic evaluation of the air pollution in apartments with gas kitchens],1981-11-01T00:00:00Z,http://www.wikidata.org/entity/Q27711004,Gigiena i sanitariia
http://www.wikidata.org/entity/Q71057854,Outdoor air pollution and asthma,1996-03-01T00:00:00Z,http://www.wikidata.org/entity/Q776926,Food and Chemical Toxicology
http://www.wikidata.org/entity/Q71065458,[Relationship between air pollution and prevalence of upper respiratory tract disorders and immunity among children],1983-05-01T00:00:00Z,http://www.wikidata.org/entity/Q27710386,Zhonghua yu fang yi xue za zhi
http://www.wikidata.org/entity/Q71080928,[Air pollution and the public health laboratory],1981-06-01T00:00:00Z,http://www.wikidata.org/entity/Q27709094,"Archives belges de medecine sociale, hygiene, medecine du travail et medecine legale"
http://www.wikidata.org/entity/Q71082100,[Studies on indoor air pollution II. The concentration of nitrogen oxides in private houses (author's transl)],1981-01-01T00:00:00Z,http://www.wikidata.org/entity/Q27710061,Eisei Shikenjo Hokoku
http://www.wikidata.org/entity/Q71086879,[Air pollution levels and death from chronic obstructive lung diseases in Yokkaichi (author's transl)],1981-10-01T00:00:00Z,http://www.wikidata.org/entity/Q26842454,Nihon eiseigaku zasshi
http://www.wikidata.org/entity/Q71089797,[Changing atmospheres on the occasion of the European Conference on Air Pollution. Strasburg 1964],1965-04-01T00:00:00Z,http://www.wikidata.org/entity/Q27708979,Anales de medicina: Medicina
http://www.wikidata.org/entity/Q71095310,Opening remarks at the conference on air pollution impacts on body organs and systems,1996-02-01T00:00:00Z,http://www.wikidata.org/entity/Q2646730,Otolaryngology-Head and Neck Surgery
http://www.wikidata.org/entity/Q71095321,Skin effects of air pollution,1996-02-01T00:00:00Z,http://www.wikidata.org/entity/Q2646730,Otolaryngology-Head and Neck Surgery
http://www.wikidata.org/entity/Q71095327,Air pollution and its effect on the upper respiratory tract and on allergic rhinosinusitis,1996-02-01T00:00:00Z,http://www.wikidata.org/entity/Q2646730,Otolaryngology-Head and Neck Surgery
http://www.wikidata.org/entity/Q71095331,Air pollution in the United States,1996-02-01T00:00:00Z,http://www.wikidata.org/entity/Q2646730,Otolaryngology-Head and Neck Surgery
http://www.wikidata.org/entity/Q71095335,Air pollution hazards to children,1996-02-01T00:00:00Z,http://www.wikidata.org/entity/Q2646730,Otolaryngology-Head and Neck Surgery
http://www.wikidata.org/entity/Q71114067,Nasal lavage as tool for health effect assessment of photochemical air pollution,1996-02-01T00:00:00Z,http://www.wikidata.org/entity/Q1636500,Human & Experimental Toxicology
http://www.wikidata.org/entity/Q71114638,[Changes in mucus caused by air pollution],1983-10-01T00:00:00Z,http://www.wikidata.org/entity/Q27712709,Praxis und Klinik der Pneumologie
http://www.wikidata.org/entity/Q71125337,[Air pollution by nitrogen oxides on the University of Madrid Campus],1981-01-01T00:00:00Z,http://www.wikidata.org/entity/Q27713256,Revista de sanidad e higiene pública
http://www.wikidata.org/entity/Q71125598,Air pollution and respiratory disease,1981-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15751557,Annual Review of Public Health
http://www.wikidata.org/entity/Q71127397,Cytologic respiratory changes in workers exposed to air pollution and cigarette smoking,1981-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2534486,Cancer Detection and Prevention
http://www.wikidata.org/entity/Q71137980,Mathematicalurban air pollution models. ANL-7615,1968-07-01T00:00:00Z,http://www.wikidata.org/entity/Q27713721,ANL
http://www.wikidata.org/entity/Q71139209,Effects of air pollution on animals exposed to street atmospheres in Detroit. AMRL-TR-68-175,1968-12-01T00:00:00Z,,
http://www.wikidata.org/entity/Q71139219,A method to prevent air pollution build-up in populated areas. AMRL-TR-68-175,1968-12-01T00:00:00Z,,
http://www.wikidata.org/entity/Q71141251,"The role of air pollution, smoking and respiratory illnesses in childhood in the development of chronic bronchitis",1980-02-01T00:00:00Z,http://www.wikidata.org/entity/Q5093377,Chest
http://www.wikidata.org/entity/Q71146601,Indoor air pollution in India,1996-05-01T00:00:00Z,http://www.wikidata.org/entity/Q7753202,The National Medical Journal of India
http://www.wikidata.org/entity/Q71147933,[Problems of pathology caused by air pollution discussed at Turin in 2 important conventions],1980-02-01T00:00:00Z,http://www.wikidata.org/entity/Q23091881,Minerva Medica
http://www.wikidata.org/entity/Q71162433,[Air pollution from a historical viewpoint],1965-07-01T00:00:00Z,http://www.wikidata.org/entity/Q27713977,Zentralblatt fur Arbeitsmedizin und Arbeitsschutz
http://www.wikidata.org/entity/Q71167157,[Urban air pollution by carcinogenic N-nitrosamines],1996-01-01T00:00:00Z,http://www.wikidata.org/entity/Q27709990,Vestnik Rossiiskoi Akademii Meditsinskikh Nauk
http://www.wikidata.org/entity/Q71171178,"Indoor air pollution, tobacco smoke, and public health",1980-05-01T00:00:00Z,http://www.wikidata.org/entity/Q192864,Science
http://www.wikidata.org/entity/Q71171794,Air pollution bibliography,1965-09-01T00:00:00Z,http://www.wikidata.org/entity/Q27708901,Air and water pollution
http://www.wikidata.org/entity/Q71184237,[Chemical and bacterial air pollution of hospital wards with different types of ventilation],1980-01-01T00:00:00Z,http://www.wikidata.org/entity/Q27711004,Gigiena i sanitariia
http://www.wikidata.org/entity/Q71184263,[Indoor air pollution by filters for purifying air of dust],1980-01-01T00:00:00Z,http://www.wikidata.org/entity/Q27711004,Gigiena i sanitariia
http://www.wikidata.org/entity/Q71190887,[Temporary changes in acute respiratory symptoms depending on allergens and atmospheric air pollution],1983-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11828470,Przegląd Lekarski
http://www.wikidata.org/entity/Q71192921,[Role of general air pollution in the etiology of lung cancer],1983-01-01T00:00:00Z,http://www.wikidata.org/entity/Q26839916,Zeitschrift für Erkrankungen der Atmungsorgane
http://www.wikidata.org/entity/Q71216199,Air pollution,1967-04-01T00:00:00Z,http://www.wikidata.org/entity/Q485223,Analytical Chemistry
http://www.wikidata.org/entity/Q71220951,[A new method for monitoring air pollution: elaboration of a level of pollution as a function of foliar peroxydase activity in the radish (Raphanus sativus L. var. Sparkler)],1983-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q71222034,[Current status of air pollution in Mexico City],1969-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15764994,Salud Publica de Mexico
http://www.wikidata.org/entity/Q71222155,[Air pollution survey in Kitakyushu district],1983-12-01T00:00:00Z,http://www.wikidata.org/entity/Q26839425,Journal of UOEH
http://www.wikidata.org/entity/Q71222375,General air pollution and cancer in the United States,1980-03-01T00:00:00Z,http://www.wikidata.org/entity/Q7242397,Preventive Medicine
http://www.wikidata.org/entity/Q71226601,"A wind-tunnel study of the flow of air pollution in Armadale, central Scotland",1983-01-01T00:00:00Z,http://www.wikidata.org/entity/Q27710760,Ecology of disease
http://www.wikidata.org/entity/Q71229997,Evaluating the effects of air pollution on sensitive subjects,1980-07-01T00:00:00Z,http://www.wikidata.org/entity/Q4744266,American Journal of Public Health
http://www.wikidata.org/entity/Q71230005,Asthma and air pollution in the Los Angeles area,1980-07-01T00:00:00Z,http://www.wikidata.org/entity/Q4744266,American Journal of Public Health
http://www.wikidata.org/entity/Q71237706,Air pollution,1969-09-01T00:00:00Z,http://www.wikidata.org/entity/Q7750866,The Medical Journal of Australia
http://www.wikidata.org/entity/Q71240222,Sulfur dioxide air pollution in New York City: statistical analysis of twelve years,1969-11-01T00:00:00Z,http://www.wikidata.org/entity/Q24040002,Journal of the Air Pollution Control Association
http://www.wikidata.org/entity/Q71242642,"[Prevention of air pollution by means of adsorption, absorption and condensation processes]",1969-10-01T00:00:00Z,http://www.wikidata.org/entity/Q27713977,Zentralblatt fur Arbeitsmedizin und Arbeitsschutz
http://www.wikidata.org/entity/Q71242646,"[Prevention of air pollution by means of catalytic combuston, its mode of action, application possibilities and economy]",1969-10-01T00:00:00Z,http://www.wikidata.org/entity/Q27713977,Zentralblatt fur Arbeitsmedizin und Arbeitsschutz
http://www.wikidata.org/entity/Q71253411,Indoor air pollution,1984-01-01T00:00:00Z,http://www.wikidata.org/entity/Q192864,Science
http://www.wikidata.org/entity/Q71266047,[Prevention of air pollution--a problem of modern society],1969-10-01T00:00:00Z,http://www.wikidata.org/entity/Q2568998,Wiener Medizinische Wochenschrift
http://www.wikidata.org/entity/Q52688350,Mobile phones as monitors of personal exposure to air pollution: Is this the future?,2018-02-23T00:00:00Z,http://www.wikidata.org/entity/Q564954,PLOS ONE
http://www.wikidata.org/entity/Q52690068,Impact of Particulate Air Pollution on Cardiovascular Health.,2018-02-22T00:00:00Z,http://www.wikidata.org/entity/Q2246111,Current Allergy and Asthma Reports
http://www.wikidata.org/entity/Q52695378,Theory of air pollution damage on human populations.,1984-03-01T00:00:00Z,http://www.wikidata.org/entity/Q15766357,Science of the Total Environment
http://www.wikidata.org/entity/Q52695486,Developing a Clinical Approach to Air Pollution and Cardiovascular Health,2018-02-01T00:00:00Z,http://www.wikidata.org/entity/Q578091,Circulation
http://www.wikidata.org/entity/Q52698176,Determination of air pollution-related biomarkers of exposure in urine of travellers between Germany and China using liquid chromatographic and liquid chromatographic-mass spectrometric methods: a pilot study.,2017-03-23T00:00:00Z,http://www.wikidata.org/entity/Q4915076,Biomarkers
http://www.wikidata.org/entity/Q52716449,Outdoor air pollution and mosaic loss of chromosome Y in older men from the Cardiovascular Health Study.,2018-04-23T00:00:00Z,http://www.wikidata.org/entity/Q15763428,Environment International
http://www.wikidata.org/entity/Q52717537,"Operating room air pollution: influence of anaesthetic circuit, vapour concentration, gas flow and ventilation",1975-05-01T00:00:00Z,http://www.wikidata.org/entity/Q27710244,Canadian Anaesthetists' Society journal
http://www.wikidata.org/entity/Q52757992,Mitochondrial toxicity of tobacco smoke and air pollution,2017-08-22T00:00:00Z,http://www.wikidata.org/entity/Q1666328,Toxicology
http://www.wikidata.org/entity/Q52766165,A STUDY ON THE STATUS QUO OF AIR POLLUTION IN JAPAN,1963-01-01T00:00:00Z,http://www.wikidata.org/entity/Q27712487,Osaka city medical journal
http://www.wikidata.org/entity/Q52772671,Early-life exposure to indoor air pollution or tobacco smoke and lower respiratory tract illness and wheezing in African infants: a longitudinal birth cohort study.,2017-11-01T00:00:00Z,http://www.wikidata.org/entity/Q50817990,Lancet Planetary Health
http://www.wikidata.org/entity/Q52804257,Detailed chemical analysis of regional-scale air pollution in western Portugal using an adapted version of MCM v3.1.,2008-12-21T00:00:00Z,http://www.wikidata.org/entity/Q15766357,Science of the Total Environment
http://www.wikidata.org/entity/Q52815387,Validate personal air-pollution sensors,2016-07-01T00:00:00Z,http://www.wikidata.org/entity/Q180445,Nature
http://www.wikidata.org/entity/Q52837004,[More heat stress and air pollution for the lungs in view of climate change].,2017-07-01T00:00:00Z,http://www.wikidata.org/entity/Q1881631,MMW-Fortschritte der Medizin
http://www.wikidata.org/entity/Q52856640,Air pollution affects lung cancer survival.,2016-08-04T00:00:00Z,http://www.wikidata.org/entity/Q7796158,Thorax
